account_length,international_plan,voice_mail_plan,number_vmail_messages,customer_service_calls,churn,total_charge,total_minutes,total_calls
98,0,0,0,3,False,38.95,445.0,324
90,0,1,39,1,False,46.7,522.6999999999999,250
174,0,1,15,1,False,68.94,666.6,376
95,0,0,0,2,True,75.63,689.3,305
79,0,0,0,1,True,74.99,724.7,320
123,0,1,27,1,False,66.12,633.4,361
99,0,0,0,7,True,52.76,600.0,291
114,0,0,0,2,False,67.71,702.8999999999999,327
141,0,0,0,1,False,63.970000000000006,582.4,307
132,0,0,0,1,False,59.06,596.9,309
133,0,0,0,0,False,63.19,663.4000000000001,285
133,0,0,0,4,False,60.760000000000005,551.4999999999999,360
93,0,1,32,2,False,58.17,535.8,268
34,0,0,0,2,True,84.08,755.4000000000001,246
140,0,0,0,4,True,52.699999999999996,584.8000000000001,269
96,0,1,26,2,False,58.46,571.5,287
144,0,0,0,1,True,76.34,650.8000000000001,280
24,0,1,29,3,False,64.14,563.3000000000001,326
54,0,0,0,1,False,71.91999999999999,672.7,389
50,0,0,0,5,True,46.75,504.1,320
92,0,1,23,4,False,58.7,553.6,325
96,0,0,0,3,False,65.89,639.9,191
146,0,0,0,2,False,63.02,679.2,286
138,1,1,17,0,False,62.74000000000001,556.1000000000001,307
102,0,0,0,4,False,58.019999999999996,563.1999999999999,308
76,0,0,0,5,True,49.47,543.6,254
99,0,0,0,3,False,56.769999999999996,552.9999999999999,254
83,0,1,36,0,False,52.42,599.4,305
36,0,1,25,1,False,55.71000000000001,552.1,253
70,0,0,0,1,False,54.08999999999999,584.3,331
109,1,0,0,2,True,74.46000000000001,726.6,308
100,0,0,0,2,False,56.85,531.8000000000001,360
104,0,0,0,1,False,53.910000000000004,549.5,340
106,0,0,0,1,False,62.16,630.4000000000001,319
84,0,0,0,1,False,40.13,461.3,344
80,0,0,0,2,False,62.75999999999999,678.4,280
100,0,0,0,1,False,38.74,404.5,224
99,0,0,0,2,False,55.76,629.4000000000001,326
50,0,0,0,1,False,52.58,555.3,342
105,0,0,0,1,False,45.71,531.9000000000001,222
113,0,1,23,4,False,57.019999999999996,596.1,252
111,0,1,36,2,False,42.05,446.79999999999995,317
161,0,0,0,2,False,54.589999999999996,623.6999999999999,301
70,0,0,0,0,True,80.35000000000001,804.7,317
97,0,1,43,3,False,54.96,611.9999999999999,325
130,0,0,0,0,False,55.870000000000005,638.0,258
92,0,0,0,1,False,65.67999999999999,687.0,303
119,0,0,0,0,False,49.81,503.59999999999997,250
115,0,0,0,1,True,76.64,690.4,346
134,0,0,0,0,False,53.78,574.5999999999999,262
127,0,1,25,0,False,65.1,723.5999999999999,257
80,0,0,0,2,True,80.35999999999999,742.5,408
153,0,1,31,0,False,56.45,481.0,344
85,0,0,0,3,False,73.39,730.2,280
79,0,0,0,1,False,38.85,502.2,279
35,0,0,0,1,False,73.75999999999999,656.0,290
120,0,1,26,0,False,75.54,744.5,317
68,0,0,0,0,False,64.09,594.0,341
60,0,0,0,1,True,63.06,649.9000000000001,340
120,0,0,0,1,False,53.28,519.9,350
71,0,1,23,1,False,67.77,717.1,379
124,0,0,0,3,False,51.900000000000006,522.8,324
23,0,0,0,1,True,47.269999999999996,551.6999999999999,297
225,0,0,0,1,False,64.2,656.0,310
181,1,0,0,0,True,53.59,561.8000000000001,267
63,0,0,0,2,False,54.269999999999996,587.2,316
54,1,0,0,2,True,63.449999999999996,601.4000000000001,329
80,1,1,15,1,False,51.14,482.99999999999994,317
118,1,1,39,1,False,44.40999999999999,404.1,326
42,1,0,0,2,False,56.24,532.5999999999999,341
134,0,0,0,0,False,68.27999999999999,693.6,310
66,0,1,35,0,False,66.48,670.5,307
66,0,0,0,2,False,68.83,706.9,312
127,0,1,28,1,False,73.10999999999999,721.3,366
146,0,0,0,0,False,55.8,538.6,291
93,0,1,42,1,False,62.39,622.6,292
77,0,0,0,0,True,76.08,746.1999999999999,265
111,0,0,0,4,True,50.519999999999996,494.3,295
125,0,0,0,2,False,53.72,505.30000000000007,288
115,0,1,14,2,False,53.39,520.9,299
115,1,0,0,2,True,50.47,532.6999999999999,336
114,0,0,0,2,False,62.650000000000006,585.9,263
106,0,0,0,0,False,59.5,640.6,335
118,0,1,39,2,False,47.99,553.1,345
59,0,0,0,1,False,52.11,486.1,279
87,1,1,40,1,False,64.14,612.6,280
21,0,0,0,1,False,70.33,700.8000000000001,286
142,0,1,24,0,False,79.19,791.9000000000001,278
62,0,0,0,0,False,62.14,642.0999999999999,346
149,0,0,0,3,True,74.67,717.5,263
54,0,1,39,2,False,47.209999999999994,524.4999999999999,265
112,0,0,0,1,False,62.43,615.5999999999999,325
68,0,0,0,1,False,58.61,609.1,304
201,0,1,21,1,False,62.26,562.3000000000001,306
88,0,0,0,1,False,59.99000000000001,536.6,236
85,0,1,29,1,False,46.85999999999999,460.9,350
51,1,0,0,0,True,59.36,614.8000000000001,289
45,0,1,29,2,False,54.730000000000004,601.8,303
116,0,0,0,0,False,54.96,603.5,324
146,0,1,31,1,False,64.69000000000001,621.3,278
63,0,1,34,1,False,57.300000000000004,587.3,318
133,0,0,0,0,False,51.29,419.6,331
125,0,0,0,2,False,61.989999999999995,616.6,349
72,0,0,0,1,False,52.599999999999994,540.8,307
130,0,0,0,0,False,51.26,571.6999999999999,314
97,0,0,0,1,False,65.25,714.8999999999999,319
54,0,0,0,1,True,79.97,725.0,293
160,0,1,29,1,False,59.99,566.4,364
79,0,0,0,1,False,49.089999999999996,505.20000000000005,314
92,0,1,47,0,False,53.650000000000006,563.3000000000001,331
59,0,0,0,1,False,68.64999999999999,678.3,286
132,0,0,0,1,False,47.599999999999994,424.49999999999994,270
21,0,0,0,0,False,71.85000000000001,701.1,318
93,0,0,0,2,False,61.089999999999996,648.1999999999999,335
147,0,1,36,5,False,70.74000000000001,594.0999999999999,315
101,0,0,0,1,False,63.75,655.4,278
125,1,0,0,0,True,59.959999999999994,621.4,343
63,0,0,0,3,False,68.3,670.5000000000001,329
107,0,0,0,0,False,63.42,566.1,317
110,0,0,0,3,False,59.91,544.5999999999999,298
83,0,0,0,3,False,70.33,671.5,292
117,0,0,0,1,False,61.15999999999999,666.5,336
124,0,0,0,0,False,66.92,674.4,377
115,0,0,0,3,False,52.64,589.1999999999999,339
156,1,0,0,1,False,73.84,617.9999999999999,324
89,0,0,0,0,False,55.85999999999999,531.5,312
72,0,0,0,0,False,60.79,541.2,397
101,0,1,42,0,False,59.870000000000005,560.0,259
53,0,0,0,2,False,61.13,560.7,342
116,0,0,0,2,False,51.15,507.8,374
78,0,0,0,3,False,56.01,628.9,381
117,0,1,17,0,False,64.88,655.9999999999999,273
56,0,0,0,1,False,48.1,539.6999999999999,296
123,0,1,39,1,False,75.86,639.8,329
127,0,0,0,2,False,52.31,516.4,298
116,0,1,23,2,False,70.50999999999999,681.5,306
138,0,1,26,1,False,64.13,625.3,304
120,0,0,0,3,False,63.980000000000004,586.9,279
102,0,0,0,3,False,58.11,560.2,363
95,0,0,0,2,False,58.36,607.9,304
102,0,0,0,2,False,53.040000000000006,512.6,244
89,0,1,25,1,False,63.5,585.2,336
50,0,0,0,1,False,71.58,551.5,295
93,0,1,42,7,False,63.68999999999999,698.0,327
68,0,0,0,1,False,61.56,561.0,362
70,0,0,0,2,False,69.27,674.7,305
138,0,1,29,0,False,66.65,683.7,346
141,0,1,37,4,False,58.67,590.2,325
112,0,1,17,0,False,62.29999999999999,602.4000000000001,318
117,1,0,0,1,True,45.03000000000001,537.8000000000001,270
1,0,1,26,1,False,61.28,578.8000000000001,381
70,0,0,0,1,False,60.449999999999996,568.5000000000001,306
87,0,1,22,2,False,59.42,548.4000000000001,326
52,0,1,21,2,False,50.81,464.59999999999997,311
97,0,0,0,0,True,76.84,717.4,265
105,0,0,0,2,False,58.519999999999996,601.7,257
77,0,1,28,4,True,56.33,599.4,296
80,1,0,0,2,True,66.97999999999999,695.1999999999999,333
120,0,1,43,1,False,55.489999999999995,525.8,308
54,0,1,39,2,False,51.53000000000001,495.90000000000003,315
148,1,0,0,2,False,49.96000000000001,513.8,326
119,0,0,0,2,True,75.86,677.1,301
162,0,1,26,1,True,61.15,619.3999999999999,386
85,0,0,0,5,True,53.760000000000005,510.7,356
101,0,1,25,1,False,53.47,566.2,359
172,0,0,0,0,False,62.400000000000006,653.1,275
80,0,0,0,1,False,61.89000000000001,644.2,327
67,0,0,0,2,False,37.69,353.5,301
86,0,0,0,1,False,63.74,622.6,263
107,0,0,0,1,True,76.58999999999999,769.8000000000001,333
133,0,0,0,0,False,72.33999999999999,633.4000000000001,302
116,0,0,0,0,False,63.510000000000005,673.6,325
63,0,0,0,0,False,70.23,694.1,299
119,1,1,16,0,True,48.989999999999995,498.99999999999994,321
133,1,0,0,0,True,74.91,693.0,289
94,1,0,0,1,False,59.35,561.3000000000001,289
69,0,0,0,0,False,67.65,671.8000000000001,243
146,0,0,0,7,True,50.150000000000006,494.09999999999997,317
119,0,0,0,2,True,47.48,557.7,315
142,1,1,25,0,False,58.11,578.3,292
123,0,0,0,3,False,65.36,637.0,263
101,0,0,0,1,True,80.01,803.7,363
43,0,0,0,0,False,64.36,667.5,342
69,0,0,0,0,False,62.57000000000001,653.5,291
15,1,0,0,2,False,51.32,596.9,247
107,0,1,25,1,False,64.38,574.2,290
67,0,0,0,2,False,57.04,595.1999999999999,345
99,0,0,0,1,False,55.629999999999995,569.4,282
46,0,0,0,1,False,57.4,604.6,389
55,1,0,0,1,False,64.84,631.5,333
39,0,0,0,1,True,82.26,743.4,368
92,0,0,0,2,False,50.25,525.7,383
56,0,0,0,4,True,55.76,581.6999999999999,293
76,0,0,0,0,True,79.13,752.3000000000001,299
132,1,1,33,2,False,65.74000000000001,638.6,236
140,0,1,28,1,False,52.66,525.1,277
51,1,1,12,2,False,52.12,541.0999999999999,299
27,0,0,0,1,False,70.79,646.0,293
224,0,0,0,3,False,45.080000000000005,509.09999999999997,311
105,1,1,28,0,True,47.16,445.59999999999997,301
117,0,0,0,2,False,63.59,570.6999999999999,271
91,0,0,0,1,True,48.5,475.90000000000003,341
135,0,0,0,4,False,64.48,557.6999999999999,270
146,0,0,0,3,False,63.14,661.0999999999999,263
147,1,0,0,0,True,63.11,563.1999999999999,356
68,0,0,0,2,True,78.80000000000001,786.4999999999999,349
68,0,0,0,3,False,48.300000000000004,535.1000000000001,310
86,0,1,21,0,False,59.809999999999995,581.6,328
131,0,0,0,1,False,60.42,643.8,334
86,0,1,29,1,False,70.35000000000001,706.5,306
159,0,0,0,2,True,75.08,696.6,309
134,0,1,40,1,False,47.790000000000006,532.3,268
113,0,0,0,1,False,69.14,684.1,281
132,0,0,0,1,False,64.58,623.8,346
85,0,0,0,1,False,65.38,638.9000000000001,231
93,1,1,38,1,True,61.01,552.5,371
174,0,1,33,4,True,55.75000000000001,517.6,318
61,0,0,0,2,False,58.39,577.9,310
91,0,1,39,1,False,43.85,390.29999999999995,317
88,0,1,28,2,False,64.74000000000001,649.3,326
88,0,1,45,2,False,44.050000000000004,555.5999999999999,367
195,0,1,36,0,False,70.86999999999999,670.6,289
182,0,0,0,0,False,44.63999999999999,562.5999999999999,323
118,0,0,0,4,False,62.69,634.5000000000001,231
103,0,0,0,8,True,52.730000000000004,551.3,363
65,0,0,0,2,False,54.42,524.4,283
61,0,1,25,3,False,46.15,420.9,311
172,0,0,0,1,False,68.22000000000001,718.5999999999999,346
72,0,0,0,1,False,55.21,562.5,322
113,0,0,0,2,False,57.5,627.9,313
177,0,0,0,1,False,61.21,605.9000000000001,330
100,0,0,0,6,True,43.33,526.7,322
67,0,0,0,1,False,64.82,629.3000000000001,309
136,0,0,0,3,False,43.2,450.09999999999997,329
71,0,0,0,4,False,65.54,577.3000000000001,346
134,0,0,0,1,False,71.72,725.4,362
124,0,0,0,1,False,63.379999999999995,732.9,304
84,0,0,0,2,False,62.919999999999995,645.1999999999999,351
39,0,0,0,2,False,55.04,564.3,312
110,0,0,0,3,False,50.54,444.1,312
102,0,0,0,1,False,50.28,530.4000000000001,296
70,0,0,0,0,False,58.24,607.1,360
142,0,0,0,1,False,55.059999999999995,579.4,288
81,1,0,0,1,False,66.09,566.5999999999999,271
17,0,0,0,1,False,62.17,699.3000000000001,315
119,0,0,0,1,True,79.03,755.7,260
105,0,0,0,0,True,84.92999999999999,794.3,332
108,1,1,42,3,True,51.0,555.4,303
90,0,0,0,2,False,38.54,415.29999999999995,360
100,0,1,33,1,False,58.09,484.8,369
155,0,1,30,1,False,51.150000000000006,578.0999999999999,268
113,0,0,0,2,True,51.669999999999995,543.1,306
123,0,0,0,1,False,56.7,593.8,273
145,0,0,0,1,False,59.629999999999995,622.0,348
42,0,0,0,2,False,63.35,673.0,285
125,0,0,0,0,False,57.480000000000004,598.4,305
131,0,1,30,1,False,58.660000000000004,604.2,292
107,0,0,0,1,False,68.17999999999999,603.5999999999999,236
48,0,0,0,1,False,58.9,552.5,266
76,0,0,0,0,False,62.17,636.3,300
128,0,0,0,1,False,59.230000000000004,653.5,327
73,0,0,0,0,False,60.43000000000001,617.4,291
52,0,0,0,4,True,47.5,471.5,302
126,1,1,26,1,False,46.52000000000001,469.90000000000003,346
124,0,0,0,1,False,58.989999999999995,594.8000000000001,333
137,0,0,0,0,False,67.62,666.8000000000001,355
71,0,0,0,0,True,76.00999999999999,721.4,320
139,0,0,0,0,False,63.720000000000006,617.5,285
107,0,1,30,3,False,62.0,578.3000000000001,257
147,0,0,0,1,False,63.31,583.3,285
116,0,0,0,3,False,42.77,400.09999999999997,286
60,0,1,31,2,False,67.85,672.9,275
38,0,0,0,0,False,40.61,375.4,274
63,0,0,0,3,False,51.42999999999999,540.0,296
94,0,0,0,3,False,53.07000000000001,612.4,326
131,0,0,0,0,False,45.279999999999994,465.0,359
158,0,0,0,1,False,57.349999999999994,563.5,297
139,0,0,0,1,True,67.21,629.9,336
77,0,0,0,1,False,55.6,590.6,342
140,0,0,0,3,False,53.24,557.3,312
72,0,0,0,1,False,55.8,543.9,302
52,0,1,20,1,False,54.24,603.8,295
103,0,0,0,5,False,59.51,601.9000000000001,320
74,0,1,32,1,False,69.07000000000001,728.9000000000001,318
124,0,0,0,2,False,56.83,555.4000000000001,279
85,0,1,21,5,False,76.94000000000001,678.6999999999999,299
113,0,1,20,5,True,55.13,599.5,241
71,0,0,0,2,False,46.27,468.69999999999993,296
177,0,1,27,1,False,68.30000000000001,652.0999999999999,294
49,1,0,0,2,True,69.94999999999999,630.1,303
106,1,0,0,3,True,59.97,549.8,250
60,0,0,0,1,False,63.89,609.8,247
43,0,0,0,4,False,59.800000000000004,646.6,299
66,0,0,0,1,False,52.23,585.8,359
125,0,0,0,0,False,62.5,628.0,257
114,0,1,4,3,False,56.209999999999994,604.8000000000001,272
112,0,0,0,3,True,77.13999999999999,674.1,312
101,0,1,16,2,False,49.93000000000001,535.5000000000001,325
70,0,0,0,0,False,23.25,313.0,273
59,0,0,0,0,False,50.32,475.49999999999994,329
59,0,0,0,1,False,54.14000000000001,560.5,298
124,0,1,30,2,False,60.300000000000004,645.3,225
99,0,0,0,2,False,55.550000000000004,593.9,315
150,0,0,0,1,False,58.66,578.0,316
81,0,0,0,2,False,60.489999999999995,560.8000000000001,267
86,0,0,0,0,False,70.26,701.1,286
84,0,0,0,0,False,49.5,435.90000000000003,267
118,0,1,35,1,False,78.37,741.6000000000001,341
89,0,0,0,1,False,66.42,672.4,343
93,0,0,0,3,False,67.28,575.0000000000001,273
85,0,0,0,2,False,43.26,471.9,283
160,0,0,0,0,False,40.69,447.2,274
28,0,0,0,3,False,53.71999999999999,532.4,294
73,0,0,0,1,True,76.36999999999999,689.5,342
156,0,0,0,3,False,60.58999999999999,631.9999999999999,333
33,1,0,0,1,False,58.199999999999996,555.1999999999999,346
77,0,0,0,4,False,63.11,643.5999999999999,267
119,0,0,0,1,False,51.93,546.0,283
91,0,1,27,3,False,57.59,557.7,273
102,0,0,0,3,False,71.14,670.1,304
86,0,1,33,3,False,68.36999999999999,570.1,308
82,0,0,0,0,False,48.13,502.3,307
89,0,0,0,0,False,45.24,479.09999999999997,367
86,0,0,0,3,False,60.629999999999995,589.3,323
134,0,0,0,1,False,50.63,474.1,310
92,0,0,0,2,False,59.81999999999999,560.5,272
87,0,0,0,3,False,57.940000000000005,553.6,283
64,0,0,0,0,False,67.37,569.0,290
80,0,0,0,3,False,66.99000000000001,649.2,302
165,0,1,39,3,False,54.38,542.2,324
153,0,1,22,1,False,60.7,625.9,323
41,0,1,30,1,False,58.72,545.2,292
108,0,0,0,2,False,71.57000000000001,692.7,271
104,0,1,26,1,False,59.269999999999996,577.6999999999999,317
115,0,0,0,1,False,47.900000000000006,494.1,256
87,0,0,0,1,False,55.49,507.59999999999997,306
159,0,1,23,2,False,55.209999999999994,544.4,275
119,0,0,0,2,False,54.49,542.4,364
69,0,0,0,1,False,57.95,617.9,334
87,1,1,36,1,False,58.050000000000004,595.4,340
93,0,0,0,1,True,84.67999999999999,792.0,312
154,1,0,0,0,True,54.53,549.4,326
57,0,1,37,1,False,68.14,647.3,309
130,0,0,0,5,False,56.96,603.6999999999999,314
151,0,0,0,2,False,56.2,605.2,264
162,0,0,0,2,True,74.8,757.6999999999999,227
60,0,0,0,1,False,61.14,697.2,339
81,0,0,0,3,False,71.14999999999999,714.7,232
132,0,0,0,3,False,64.31,561.9,334
86,0,0,0,1,False,43.620000000000005,489.3,333
136,0,0,0,1,True,79.64,766.2,321
121,0,1,21,1,False,50.81,539.0,317
105,0,1,15,2,False,44.699999999999996,543.6,353
105,0,1,34,2,False,63.339999999999996,576.1999999999999,242
51,0,1,26,1,False,73.82,692.5,257
64,0,0,0,3,False,46.55,486.19999999999993,314
80,1,1,30,0,False,57.83,574.5,365
56,0,0,0,4,False,69.66,615.1,320
120,0,0,0,1,False,56.019999999999996,602.8,310
103,0,0,0,3,False,63.65,619.5,337
164,0,1,27,3,False,55.07000000000001,582.2,351
116,0,1,27,2,False,64.07,634.0,278
121,0,0,0,1,False,59.53,585.8,301
55,1,0,0,1,False,72.49,668.5,316
183,0,0,0,2,False,50.27,554.5,322
104,0,0,0,0,False,72.9,613.9,368
90,0,0,0,1,False,49.33,481.20000000000005,327
82,0,0,0,1,False,54.5,480.9,290
101,0,0,0,3,False,54.379999999999995,567.3,325
9,0,1,16,2,False,43.65,507.5,294
97,0,0,0,0,False,73.06,749.6,263
94,0,0,0,3,True,76.22,729.5,311
127,0,1,25,0,False,69.44999999999999,703.3,276
125,0,1,34,0,False,72.59000000000002,618.4999999999999,325
140,0,0,0,1,False,62.68000000000001,659.5999999999999,330
90,0,0,0,2,False,44.419999999999995,505.30000000000007,390
67,0,0,0,2,False,54.31,589.4000000000001,259
113,0,0,0,1,False,61.74999999999999,583.7,249
121,0,1,26,0,False,64.56,659.6,308
93,0,0,0,4,False,57.019999999999996,555.1999999999999,276
121,0,0,0,1,False,50.6,444.8,278
53,0,0,0,0,True,76.29,697.8,338
75,0,0,0,1,False,58.4,544.4,284
132,0,0,0,2,False,69.74,746.4000000000001,320
162,0,0,0,3,False,48.529999999999994,451.9,347
140,0,0,0,1,False,61.29,645.8,342
91,0,0,0,2,False,58.58,632.1,340
73,0,1,28,2,False,56.85,545.1999999999999,370
95,1,0,0,4,True,72.73,702.7,327
145,0,0,0,0,False,68.66000000000001,668.2,363
100,0,0,0,1,False,42.46999999999999,401.29999999999995,274
122,0,0,0,2,False,71.04,684.8,320
109,0,0,0,0,False,73.42999999999999,748.9,265
82,0,0,0,1,False,49.87,546.1,323
65,0,1,23,0,False,66.91000000000001,646.3999999999999,285
52,0,0,0,3,False,49.89,493.8,272
136,0,1,24,2,False,56.72,574.4,286
75,0,0,0,1,False,49.269999999999996,518.4,306
146,0,0,0,1,False,54.79,615.7,249
105,0,0,0,4,False,58.31,600.6,316
48,0,0,0,2,False,63.48000000000001,574.4,284
45,0,0,0,1,False,64.38,696.3000000000001,300
106,0,1,37,2,False,67.14,609.3000000000001,298
33,0,0,0,2,False,59.50000000000001,571.3,245
68,0,0,0,2,False,61.5,577.1999999999999,346
106,0,0,0,0,False,64.58,621.0999999999999,258
141,0,0,0,0,False,56.92999999999999,536.1,286
98,0,0,0,0,False,66.75,592.5,340
94,0,1,28,0,False,58.93000000000001,480.6,265
65,0,0,0,2,False,54.18999999999999,546.4,276
85,0,0,0,1,False,55.74,594.9999999999999,337
71,0,0,0,3,True,85.52999999999999,817.6999999999999,331
112,0,1,30,0,False,33.97,372.6,315
110,0,0,0,0,False,52.83,555.1,305
111,0,0,0,2,False,71.81,655.1,299
74,0,0,0,2,True,80.07,723.8000000000001,304
105,0,0,0,2,False,46.02,472.29999999999995,271
40,0,0,0,0,False,70.55000000000001,639.0,272
128,1,1,18,0,True,64.92999999999999,615.1,302
123,0,0,0,2,True,76.38000000000001,747.1999999999999,306
122,0,0,0,0,False,52.739999999999995,535.2,252
114,0,1,19,3,False,57.42,568.8000000000001,322
102,0,1,25,2,False,49.599999999999994,512.5,282
126,0,0,0,0,False,47.14,574.4,267
150,0,0,0,4,True,51.559999999999995,519.3000000000001,273
60,0,0,0,2,True,85.09,799.9000000000001,296
123,0,0,0,3,False,70.28,621.0,284
138,1,0,0,0,True,62.910000000000004,620.3000000000001,324
29,0,0,0,1,False,54.51,484.8,236
111,0,0,0,4,False,63.11000000000001,581.5,334
37,1,0,0,0,True,57.79,592.0999999999999,306
111,0,0,0,0,True,76.63,735.6,297
81,0,0,0,1,False,58.69,614.2,260
46,0,0,0,1,False,48.87,525.8000000000001,298
69,0,1,27,0,False,83.32999999999998,803.6999999999999,272
125,0,0,0,1,False,42.28999999999999,464.3,280
43,0,0,0,3,False,33.74,478.09999999999997,313
127,0,1,27,1,False,55.45,625.1999999999999,253
94,0,0,0,1,False,71.43,698.0,314
46,0,0,0,3,False,63.71,630.4000000000001,276
73,0,1,26,2,False,44.08,469.59999999999997,297
146,0,1,23,2,False,61.02,690.3,359
93,0,0,0,1,False,72.7,671.1,291
52,0,1,31,1,False,54.94,599.5,266
202,0,0,0,3,False,44.79,485.8,323
129,0,1,31,2,False,63.59,625.6999999999999,285
94,0,0,0,1,False,69.19,700.4,239
100,0,0,0,0,False,55.85,543.2,352
43,0,0,0,1,False,69.66999999999999,680.1999999999999,298
130,0,0,0,0,False,63.51,591.5999999999999,309
124,0,0,0,3,False,64.02,663.9,342
92,1,0,0,3,True,76.53999999999999,755.9000000000001,332
48,0,0,0,4,False,59.79,592.0,276
98,0,1,29,2,False,50.349999999999994,583.7,317
100,0,0,0,1,True,44.25000000000001,465.6,328
79,0,0,0,3,False,48.62,479.50000000000006,304
164,0,0,0,1,False,46.309999999999995,471.90000000000003,243
105,0,0,0,1,False,64.64,681.3999999999999,309
89,1,0,0,0,False,59.37,541.1999999999999,329
126,0,0,0,3,True,75.67000000000002,691.2,300
96,0,0,0,1,False,56.53,606.4,273
120,0,1,33,0,False,74.53999999999999,621.1999999999999,260
212,0,0,0,2,True,75.86000000000001,724.4,346
72,0,0,0,2,False,50.5,564.4,316
155,1,1,26,1,False,57.42,508.7,336
89,0,0,0,2,False,39.660000000000004,424.7,285
126,1,0,0,2,False,70.76,741.9000000000001,350
172,0,0,0,2,True,78.52999999999999,707.1,322
75,0,0,0,3,False,67.12,640.1999999999999,304
143,0,0,0,2,False,56.62,557.6,333
166,1,0,0,0,True,44.72,560.5,284
132,0,0,0,1,False,63.910000000000004,665.0999999999999,328
94,1,0,0,1,True,54.02,610.1999999999999,277
99,0,0,0,0,False,56.260000000000005,545.2,256
136,0,1,35,1,False,71.81,725.1,313
119,0,0,0,1,False,73.53999999999999,716.8,307
115,1,0,0,3,True,72.17,632.0,278
160,0,0,0,2,False,61.32999999999999,605.9,319
166,0,0,0,2,False,64.22,598.4000000000001,289
120,0,0,0,1,False,52.81,584.0,317
173,0,0,0,1,False,54.56,479.5,354
156,0,0,0,0,False,60.040000000000006,621.0,269
70,0,0,0,0,False,63.76,668.6,305
41,0,0,0,1,False,60.11,607.8,318
132,0,0,0,0,False,64.27000000000001,607.4000000000001,262
47,1,0,0,0,True,33.800000000000004,392.59999999999997,346
160,0,0,0,1,False,37.86,372.09999999999997,291
180,0,0,0,3,False,50.739999999999995,516.5,319
93,0,0,0,2,False,58.339999999999996,612.5,262
109,0,0,0,2,False,61.8,637.9,279
80,0,0,0,0,False,47.730000000000004,509.29999999999995,310
54,0,1,24,2,False,39.7,396.3,308
121,0,0,0,2,False,52.0,562.0,339
157,0,1,29,1,False,67.47999999999999,632.6,333
170,0,1,37,0,False,65.36,676.9,330
138,0,0,0,3,False,60.790000000000006,621.0,347
92,0,1,31,1,False,65.38,678.5,302
126,0,0,0,1,False,57.29,545.0,305
41,0,0,0,3,True,80.39,796.6,283
167,0,0,0,4,True,56.580000000000005,571.4,300
91,0,0,0,2,False,60.83,687.6999999999999,314
127,0,0,0,3,False,41.29,444.9,316
88,0,1,27,1,False,48.74,545.3,303
113,0,0,0,1,False,37.54,404.0,313
78,0,0,0,2,False,57.04,588.4,281
123,0,0,0,2,False,72.89,668.1999999999999,269
136,1,1,29,2,False,47.45,568.2,290
68,0,1,34,1,False,53.89999999999999,558.9,302
132,0,1,10,0,False,65.45,629.0999999999999,242
133,0,0,0,2,False,65.12,633.5,296
127,0,0,0,0,False,65.37,547.6999999999999,348
110,0,0,0,2,False,69.16,669.3,253
121,0,0,0,1,False,52.48000000000001,522.3,287
116,0,0,0,2,False,43.06,477.4,362
112,1,1,16,1,False,60.47,559.6,258
97,1,0,0,4,True,63.43,690.1,318
43,0,0,0,2,False,46.96,459.90000000000003,377
110,0,0,0,3,False,51.07,534.5,352
67,0,0,0,1,False,59.73,575.3000000000001,366
166,0,0,0,0,False,47.71,480.90000000000003,331
129,0,0,0,1,False,58.870000000000005,616.1999999999999,324
103,1,0,0,3,False,50.42,480.90000000000003,273
71,0,0,0,0,True,78.22,736.0,268
112,0,1,27,4,False,66.97999999999999,640.1,324
8,0,1,36,1,False,65.1,595.9,268
98,0,0,0,0,True,74.92999999999999,730.0999999999999,267
90,0,0,0,1,False,64.44,624.9000000000001,355
13,0,0,0,0,True,79.38,712.8,302
58,0,0,0,2,False,67.86,619.0,282
137,0,1,22,2,False,58.60999999999999,559.6,310
116,0,0,0,5,True,56.629999999999995,611.4,303
94,0,1,28,3,False,39.44,456.0,283
87,0,0,0,3,False,62.64,635.5000000000001,271
120,0,0,0,2,False,59.53,573.4000000000001,265
97,0,1,24,0,False,58.870000000000005,616.7,293
134,0,0,0,6,False,57.38999999999999,524.5999999999999,301
68,0,0,0,2,False,49.72,509.0,234
93,0,0,0,1,False,61.190000000000005,633.4,251
120,0,0,0,1,False,51.08999999999999,512.7,323
41,0,0,0,2,False,71.96,688.9000000000001,343
80,0,0,0,2,False,62.01,581.9,260
83,0,1,25,2,False,69.8,709.0,322
109,1,0,0,2,False,60.459999999999994,541.3,348
66,0,1,33,3,False,34.11,378.2,314
104,0,0,0,0,False,44.87,526.8000000000001,283
89,0,0,0,1,False,54.29,597.2,289
127,0,0,0,2,False,63.78000000000001,579.4,299
117,0,1,13,1,False,61.37,602.8,240
128,0,0,0,2,False,69.65,623.8000000000001,348
88,0,0,0,4,True,56.34,595.5,287
61,0,0,0,1,True,75.78999999999999,695.4,345
22,0,0,0,2,False,59.6,596.3,355
78,0,0,0,0,False,52.91000000000001,521.1999999999999,293
56,0,1,29,1,False,30.18,413.29999999999995,330
192,0,0,0,2,False,63.21,633.6999999999999,294
70,0,0,0,2,False,52.269999999999996,532.1,324
148,0,0,0,1,False,70.72,678.5,276
65,0,1,29,2,False,58.550000000000004,514.5,302
119,0,0,0,1,False,52.44,546.1999999999999,255
80,0,0,0,0,False,63.15,611.6,312
152,0,1,20,5,False,74.08000000000001,729.6999999999999,349
